,EUR,AUD,CAD,GBP,JPY,SEK,NOK,NZD,CHF,MXN,CLP,BRL,COP,PEN,KRW,IDR,INR,THB,PHP,SGD,PLN,HUF,CZK,ZAR,TRY
2021-06-04,0.8218,1.29249,1.2072,0.70646,109.475,8.27028,8.3005,1.38677,0.89793,19.956,717.8,5.0456,3605.25,3.828,1110.51,14313.0,72.869,31.178,47.68,1.3238,3.662,284.13,20.88,13.4346,8.6563
2021-06-05,,1.29216,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,,1.29271,,0.70641,,,,1.38715,,,,,,,,,,,,,,,,,
2021-06-07,0.8199,1.28959,1.2079,0.70531,109.25,8.25386,8.2522,1.38332,0.8973,19.79082,715.88,5.0458,3605.25,3.777,1109.53,14268.0,72.786,31.17,47.6,1.3226,3.6581,284.08,20.795,13.5256,8.6139
2021-06-08,0.8212,1.29232,1.2111,0.70681,109.48,8.27072,8.25718,1.39024,0.8967,19.69,717.13,5.0374,3592.35,3.777,1117.72,14260.0,72.93,31.2,47.7,1.3235,3.6649,286.08,20.865,13.5672,8.6013
2021-06-09,0.8206,1.2937,1.2106,0.70853,109.612,8.25794,8.26888,1.39363,0.89547,19.7374,719.38,5.0633,3596.75,3.847,1115.23,14258.0,72.98,31.155,47.575,1.32406,3.66756,284.51,20.8314,13.71939,8.5806
2021-06-10,0.8211,1.29014,1.2091,0.70547,109.331,8.24961,8.27254,1.39013,0.8945,19.67759,719.28,5.0554,3603.75,3.8925,1112.53,14238.0,73.1,31.15,47.72,1.32327,3.66855,283.84,20.789,13.58673,8.4238
2021-06-11,0.826,1.29769,1.2153,0.70894,109.635,8.3167,8.337,1.40351,0.89779,19.878,721.5,5.1142,3652.25,3.777,1116.39,14203.0,73.237,31.09,47.77,1.3256,3.7127,287.38,20.938,13.6758,8.3818
2021-06-13,,1.29803,,0.70882,,,,1.40243,,,,,,,,,,,,,,,,,
2021-06-14,0.8248,1.2969,1.2142,0.70892,110.054,8.3247,8.3144,1.40017,0.89924,19.927,718.85,5.0701,3652.25,3.777,1116.53,14220.0,73.18,31.115,47.89,1.32625,3.7207,288.58,20.9513,13.7799,8.452
2021-06-15,0.824,1.30086,1.2182,0.71008,110.028,8.32017,8.31419,1.40357,0.8982,20.02061,726.54,5.0437,3695.75,3.777,1116.83,14241.0,73.35,31.14,48.05,1.32666,3.7283,289.66,20.957,13.7677,8.5421
2021-06-16,0.8336,1.31406,1.22716,0.71502,110.635,8.45282,8.4738,1.41796,0.90838,20.4095,729.72,5.063,3671.75,3.9006,1132.83,14255.0,73.27,31.29,48.06,1.33522,3.7683,293.8,21.246,14.01478,8.6029
2021-06-17,0.8396,1.32431,1.2355,0.71807,110.247,8.55086,8.5493,1.42857,0.9175,20.421,737.88,5.007,3726.0,3.9154,1134.3,14375.0,74.149,31.286,48.37,1.34221,3.8247,298.54,21.437,14.0945,8.7098
2021-06-18,0.8428,1.33675,1.2467,0.72447,110.15,8.60567,8.6615,1.44238,0.92188,20.658,748.05,5.0616,3766.0,3.9495,1134.25,14400.0,74.139,31.48,48.5,1.3461,3.8307,299.76,21.538,14.3893,8.7257
2021-06-20,,1.33618,,0.72481,,,,1.44161,,,,,,,,,,,,,,,,,
2021-06-21,0.8389,1.32695,1.2355,0.71757,110.301,8.52254,8.57298,1.43061,0.91778,20.466,747.0,5.0183,3757.05,3.9514,1132.08,14450.0,74.13,31.544,48.72,1.34258,3.7957,296.19,21.3793,14.2231,8.7712
2021-06-22,0.8372,1.32419,1.23039,0.71711,110.66,8.47143,8.52617,1.42363,0.9181,20.318,740.83,4.9579,3779.1,3.9786,1131.73,14418.0,74.33,31.71,48.66,1.34307,3.7769,293.33,21.306,14.2656,8.6412
2021-06-23,0.8377,1.32048,1.2307,0.71623,110.962,8.48118,8.5288,1.42013,0.9179,20.19331,735.53,4.9702,3781.05,3.9785,1135.11,14450.0,74.14,31.82,48.8,1.3458,3.7897,293.55,21.248,14.21404,8.6268
2021-06-24,0.8379,1.31891,1.23233,0.7185,110.857,8.47314,8.49474,1.41717,0.9179,19.83902,733.41,4.9132,3763.25,3.9835,1130.96,14460.0,74.144,31.89,48.515,1.3427,3.7834,294.38,21.311,14.1864,8.6934
2021-06-25,0.8374,1.31839,1.2295,0.72062,110.76,8.48773,8.48,1.41579,0.9175,19.8274,732.6,4.9332,3742.15,3.9715,1126.87,14445.0,74.145,31.795,48.54,1.3421,3.7796,293.97,21.326,14.1362,8.7493
2021-06-26,,1.31718,,0.72041,,,,,,,,,,,,,,,,,,,,,
2021-06-27,,1.31886,,0.72026,,,,1.41447,,,,,,,,,,,,,,,,,
2021-06-28,0.8382,1.32149,1.2336,0.72046,110.598,8.5098,8.51791,1.4209,0.91942,19.801,734.45,4.9315,3700.0,3.8834,1130.01,14470.0,74.27,31.844,48.635,1.34248,3.7701,293.74,21.292,14.2606,8.6843
2021-06-29,0.8401,1.33092,1.2396,0.7227,110.55,8.5226,8.55433,1.43,0.9208,19.82526,727.1,4.9551,3756.97,3.8836,1131.62,14493.0,74.29,31.942,48.538,1.34444,3.7933,295.33,21.417,14.3239,8.7236
2021-06-30,0.8428,1.33376,1.23952,0.72327,111.073,8.54605,8.59669,1.43102,0.92437,19.925,731.7,4.9824,3747.0,3.8395,1130.45,14540.0,74.36,31.996,48.82,1.34477,3.8056,296.07,21.495,14.2645,8.698
2021-07-01,0.8436,1.33926,1.24372,0.72665,111.524,8.57399,8.61975,1.43575,0.9254,19.989,739.92,5.0476,3786.5,3.8573,1132.93,14535.0,74.56,31.997,49.2,1.34853,3.804,296.27,21.5254,14.4371,8.6452
2021-07-02,0.8423,1.32908,1.2321,0.72325,111.04,8.5426,8.5979,1.42328,0.9201,19.74443,733.85,5.0396,3739.0,3.8898,1130.45,14560.0,74.512,32.09,49.1,1.3469,3.796,295.97,21.52,14.2503,8.6792
2021-07-04,,1.32943,,0.72296,,,,1.42241,,,,,,,,,,,,,,,,,
2021-07-05,0.8428,1.32837,1.2338,0.72226,110.97,8.55259,8.56788,1.4243,0.922,19.8497,735.78,5.0915,3739.0,3.9191,1131.63,14560.0,74.294,32.065,49.35,1.34508,3.7911,296.22,21.528,14.2506,8.6616
2021-07-06,0.8454,1.33444,1.2454,0.72469,110.624,8.59438,8.7038,1.42592,0.9245,20.001,747.49,5.1967,3775.5,3.9392,1136.76,14465.0,74.74,32.203,49.73,1.34736,3.81575,299.18,21.66,14.3694,8.6818
2021-07-07,0.8474,1.33679,1.24782,0.72464,110.625,8.61723,8.7299,1.42592,0.9256,19.94143,748.73,5.2298,3828.0,3.9392,1141.59,14465.0,74.805,32.294,49.82,1.34762,3.8405,301.63,21.834,14.3091,8.6812
2021-07-08,0.844,1.34669,1.2532,0.72548,109.747,8.5957,8.7878,1.44059,0.91401,19.971,752.88,5.2528,3837.0,3.9392,1144.83,14465.0,74.73,32.509,50.21,1.35191,3.829,301.27,21.785,14.3125,8.6801
2021-07-09,0.8417,1.33601,1.244,0.71942,110.029,8.5687,8.6743,1.42959,0.9136,19.848,747.21,5.2584,3827.0,3.9392,1143.8,14544.0,74.49,32.51,49.98,1.3505,3.8259,299.06,21.649,14.1691,8.6461
2021-07-11,,1.33618,,0.72018,,,,1.43019,,,,,,,,,,,,,,,,,
2021-07-12,0.8427,1.33692,1.24529,0.7203,110.331,8.58387,8.68383,1.43143,0.91476,19.848,743.17,5.1733,3818.1,3.9392,1145.1,14484.0,74.53,32.633,50.22,1.35145,3.8315,299.19,21.6254,14.4048,8.6381
2021-07-13,0.8485,1.3434,1.2511,0.72394,110.607,8.64787,8.7767,1.43947,0.9179,20.054,749.27,5.1634,3819.2,3.9392,1149.84,14483.0,74.57,32.63,50.07,1.35423,3.8824,303.0,21.7467,14.7233,8.6078
2021-07-14,0.8441,1.33692,1.25086,0.72174,109.955,8.61555,8.73453,1.42106,0.91418,19.86,744.68,5.071,3790.02,3.9392,1143.91,14490.0,74.46,32.534,50.29,1.3523,3.8525,302.5,21.604,14.4955,8.5774
2021-07-15,0.8463,1.34729,1.25907,0.7235,109.81,8.65749,8.81643,1.43193,0.91742,19.93,755.25,5.1123,3812.02,3.9392,1141.28,14500.0,74.54,32.629,50.19,1.35386,3.8721,303.32,21.638,14.5517,8.5664
2021-07-16,0.8469,1.35117,1.2609,0.72659,110.066,8.6776,8.8538,1.42963,0.9186,19.873,755.57,5.115,3813.6,3.9392,1141.52,14515.0,74.608,32.78,50.35,1.357,3.8794,304.4,21.618,14.4568,8.5144
2021-07-17,,,,0.72653,,,,,,,,,,,,,,,,,,,,,
2021-07-18,,1.35157,,0.72668,,,,1.42931,,,,,,,,,,,,,,,,,
2021-07-19,0.8472,1.36229,1.2747,0.73132,109.453,8.686,8.94377,1.44067,0.9179,20.029,759.8,5.2519,3831.5,3.9392,1151.78,14520.0,74.851,32.794,50.93,1.36259,3.891,304.71,21.751,14.5517,8.5772
2021-07-20,0.8483,1.36463,1.2676,0.73393,109.847,8.6984,9.0009,1.44571,0.921,20.136,757.8,5.2131,3831.5,3.9392,1148.24,14520.0,74.53,32.83,50.59,1.36571,3.8914,304.635,21.754,14.5991,8.5574
2021-07-21,0.8474,1.3591,1.25616,0.72929,110.278,8.67264,8.87342,1.43589,0.917,20.133,752.18,5.1881,3851.0,3.9437,1149.3,14550.0,74.486,32.804,50.12,1.36385,3.8754,304.58,21.7579,14.5409,8.5718
2021-07-22,0.8492,1.3556,1.2561,0.72664,110.128,8.6793,8.8479,1.43451,0.9193,20.105,753.35,5.2076,3866.2,3.9282,1150.56,14505.0,74.45,32.89,50.03,1.35845,3.875,303.32,21.727,14.7038,8.56152
2021-07-23,0.8496,1.35796,1.2562,0.72748,110.51,8.6878,8.8589,1.43472,0.9192,20.042,761.76,5.2006,3885.0,3.9144,1151.42,14498.0,74.425,32.945,50.21,1.36,3.8806,305.5,21.756,14.8425,8.5471
2021-07-25,,1.35851,,0.72701,,,,1.43507,,,,,,,,,,,,,,,,,
2021-07-26,0.847,1.35479,1.25438,0.72343,110.362,8.6251,8.81424,1.42937,0.9156,20.019,759.72,5.176,3909.5,3.9058,1152.56,14490.0,74.33,32.93,50.33,1.35844,3.88545,305.97,21.735,14.7987,8.5441
2021-07-27,0.8458,1.35906,1.2599,0.72055,109.755,8.6232,8.87034,1.43767,0.91386,19.9619,767.51,5.1803,3928.0,3.924,1154.28,14485.0,74.498,32.874,50.53,1.36011,3.8861,303.79,21.699,14.7638,8.5534
2021-07-28,0.844,1.35599,1.25229,0.71924,109.93,8.59437,8.79951,1.4372,0.90992,19.905,761.45,5.1157,3867.5,3.9247,1150.18,14494.0,74.5,32.79,50.22,1.3561,3.8736,303.97,21.546,14.7475,8.5506
2021-07-29,0.8409,1.35238,1.2442,0.71641,109.48,8.54484,8.72418,1.42802,0.9057,19.852,759.83,5.0812,3843.6,3.9247,1143.18,14488.0,74.246,32.824,50.16,1.35215,3.8394,300.66,21.422,14.565,8.4523
2021-07-30,0.8424,1.36184,1.247,0.71954,109.615,8.6016,8.8039,1.4339,0.90489,19.855,753.8,5.2128,3874.0,3.9247,1151.57,14460.0,74.337,32.91,49.97,1.3536,3.8441,301.5,21.448,14.5693,8.4333
2021-07-31,,1.3624,,0.71911,,,,,,,,,,,,,,,,,,,,,
2021-08-01,,1.36297,,0.71969,,,,1.43528,,,,,,,,,,,,,,,,,
2021-08-02,0.842,1.35777,1.2503,0.7203,109.297,8.5944,8.8272,1.43377,0.90509,19.895,768.0,5.1543,3887.5,,1150.73,14454.0,74.354,32.894,49.8,1.3527,3.83715,300.57,21.425,14.4559,8.3439
2021-08-03,0.8423,1.35263,1.2535,0.7189,109.037,8.60311,8.80381,1.42505,0.904,19.8815,775.35,5.2035,3905.75,,1148.49,14360.0,74.249,33.018,49.63,1.35081,3.8326,299.65,21.4333,14.3123,8.4006
2021-08-04,0.8445,1.35538,1.2544,0.72013,109.47,8.60709,8.83663,1.42017,0.90585,19.949,773.89,5.1685,3899.0,4.0535,1143.43,14320.0,74.149,33.069,49.74,1.35094,3.8357,299.49,21.487,14.3598,8.4749
2021-08-05,0.8448,1.35075,1.2498,0.71798,109.753,8.6113,8.8073,1.41737,0.9068,19.901,777.54,5.2488,3914.0,4.065,1143.53,14340.0,74.098,33.24,50.32,1.3508,3.8319,298.4,21.43,14.5154,8.5149
2021-08-06,0.8498,1.35999,1.2546,0.72093,110.233,8.6678,8.8875,1.42694,0.91383,20.028,787.65,5.2404,3963.1,4.095,1144.93,14365.0,74.24,33.43,50.57,1.3542,3.888,300.75,21.569,14.6182,8.616
2021-08-08,,1.35958,,0.72081,,,,1.42733,,,,,,,,,,,,,,,,,
2021-08-09,0.8518,1.36444,1.25729,0.72215,110.305,8.7125,8.9398,1.4306,0.9198,20.057,784.98,5.2336,3993.35,4.108,1146.89,14375.0,74.475,33.427,50.42,1.3567,3.8842,300.88,21.585,14.7597,8.6481
2021-08-10,0.853,1.36184,1.25193,0.72254,110.545,8.7122,8.91883,1.42761,0.92235,20.079,778.33,5.1895,3964.0,4.078,1152.42,14395.0,74.43,33.46,50.42,1.35865,3.8981,301.32,21.652,14.7895,8.5709
2021-08-11,0.8516,1.3563,1.25033,0.72104,110.4,8.67962,8.85445,1.42112,0.9209,19.915,770.88,5.2183,3938.2,4.09,1152.81,14395.0,74.14,33.155,50.45,1.35589,3.8952,300.98,21.588,14.6427,8.6224
2021-08-12,0.852,1.36295,1.25199,0.72412,110.412,8.68251,8.84706,1.42857,0.92326,19.926,774.28,5.2536,3855.0,,1161.03,14385.0,74.293,33.065,50.34,1.3578,3.8956,300.58,21.609,14.761,8.5654
2021-08-13,0.848,1.35722,1.2512,0.72135,109.57,8.641,8.7959,1.42106,0.9149,19.859,775.47,5.2466,3838.2,4.078,1161.36,14384.0,74.239,33.32,50.55,1.3541,3.8688,298.57,21.509,14.7248,8.5171
2021-08-15,,1.35772,,0.72143,,,,1.42047,,,,,,,,,,,,,,,,,
2021-08-16,0.8489,1.36305,1.2573,0.72254,109.277,8.6504,8.8194,1.4247,0.91203,19.88568,786.25,5.2695,3838.2,4.08,1165.53,14380.0,74.16,33.408,50.63,1.35568,3.8682,298.35,21.566,14.8264,8.4489
2021-08-17,0.8536,1.37855,1.26209,0.72787,109.562,8.754,8.9111,1.4455,0.91417,19.991,789.1,5.296,3876.0,4.0885,1177.84,14379.0,74.37,33.269,50.399,1.36128,3.8924,300.02,21.7153,14.8978,8.4186
2021-08-18,0.8538,1.38221,1.2653,0.72711,109.769,8.7299,8.89195,1.45381,0.91615,20.04,786.83,5.3794,3847.5,4.094,1171.16,14379.0,74.27,33.293,50.42,1.3603,3.8851,298.91,21.695,14.96801,8.4338
